LINK_ID,F_NODE,T_NODE,LANES,MAX_SPD,LENGTH,MART,CONV,KINDER,SCHOOL,PARKING,TRAVEL,OIL,STATION,CAFE,HOSPITAL,BANK,BROKER,PUBLIC,LOD,PHARMACY,FOOD,CULTURE,Speed_Camera,BUMP,COUNT
1000000301,1000008600,1000008900,2,50,150.926,0,0,0,0,0.94,0,0,0,0,0.94,0,0,0,0,0,0.94,2.83,0,0,2
1000000302,1000008900,1000007700,2,50,104.8662,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0
1000000303,1000007700,1000008700,2,50,67.4997,0,0.96,0,0,0,0,0,0,0.96,0.96,0,0,0,0,0,0,3.85,0,0,2
1000000401,1000008900,1000008600,3,50,150.926,0,0,0,0,0,0,0,0,0,0.94,0,1.89,0,0,0,0,5.66,0,0,8
1000000402,1000009500,1000008900,3,50,104.8662,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,3.78,0,0,2
1000000403,1000008700,1000009500,3,50,67.8166,0,0.96,0,0,0,0,0,0,0.96,0.96,0,0,0,0,0,0,3.85,0,0,1
1000000501,1000009600,1000008700,2,50,64.8558,0,0.96,0,0,0.96,0,0,0,0.96,0.96,0,0,0,0,0,0,3.84,0,0,4
1000000502,1000009100,1000009600,2,50,180.5511,0,0.94,0,0,8.48,0,0,0,0,5.65,0,0.94,1.88,0,0.94,0.94,12.25,0,0,5
1000000503,1000008500,1000009100,2,50,170.3744,0,0.96,0,0,1.93,0,0,0,0,3.86,0,0.96,1.93,0,0,0,4.82,0,0,4
1000000601,1000008700,1000007800,2,50,64.8558,0,0.96,0,0,0,0,0,0,0.96,0.96,0,0,0,0,0,0,3.84,0,0,4
1000000602,1000007800,1000009100,2,50,180.5066,0,0,0,0,4.71,0,0,0,0,8.48,0,1.88,0,0,0,0.94,16.96,0,0,2
1000000603,1000009100,1000008500,2,50,171.0474,0,0.96,0,0,9.64,0,0,0,0,8.68,0,0.96,1.93,0,0,2.89,4.82,0,0,2
1000000701,1000008200,1000008100,3,50,57.8306,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,2
1000000702,1000007900,1000008200,3,50,163.5623,0,0,0,0,2.82,0,0,0,0,1.88,0,0,0,0,0,1.88,6.58,0,0,2
1000000703,1000008300,1000007900,3,50,47.627,0,0,0,0,2.88,0,0,0,0,1.92,0,0,0,0,0,0,5.76,0,0,2
1000000801,1000008100,1000008200,3,50,55.5845,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0
1000000802,1000008200,1000007900,3,50,163.5624,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0.94,2.82,0,0,1
1000000803,1000007900,1000008300,3,50,47.627,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0.96,0,0,2
1000000901,1000008400,1000008300,3,50,52.4972,0,0,0,0,0,0.96,0,0,0,0.96,0,0,0,0,0,0,0.96,0,0,0
1000000902,1000009300,1000008400,3,50,54.7232,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.92,0,0,0
1000000903,1000009000,1000009300,3,50,73.13,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.91,0,0,0
1000001001,1000008300,1000008400,3,50,52.4973,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0
1000001002,1000008400,1000007600,3,50,54.7232,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0
1000001003,1000007600,1000009000,3,50,73.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1000001101,1000009400,1000008500,2,50,154.0368,0,0,0,0,5.89,0,0,0,0,0.84,0,0,0,0.84,0,0,2.52,0,0,4
1000001102,1000009800,1000009400,2,50,239.9063,0,2.33,0,0,10.08,0,0,0,0.78,13.96,0,1.55,5.43,0,0.78,3.88,13.96,0,0,9
1000001201,1000008500,1000009400,2,50,154.5072,0,0,0,0,5.89,0,0,0,0,2.52,0,1.68,0,0.84,0,0,4.2,1,0,4
1000001202,1000009400,1000009800,2,50,239.9064,0,0.78,0,0,6.98,0,0,0,0.78,7.75,0,1.55,2.33,0,0,3.88,17.06,0,0,5
1000001301,1000009700,1000009000,3,50,64.3598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000001302,1000008800,1000009700,3,50,66.4896,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,3
1000001303,1000008600,1000008800,3,50,71.1681,0,0,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0,0.96,0,0,0
1000001401,1000009000,1000008000,2,50,64.3597,0,0,0,0,0,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0,0
1000001402,1000008000,1000008800,2,50,66.3643,0,0,0,0,0,0,0,0,0,1.91,0,0.95,0,0,0,0,0.95,0,0,1
1000001403,1000008800,1000008600,2,50,71.1681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91,0,0,0
1000001501,1000010000,1000009800,2,50,145.3045,0,0,0,0,3.34,0,0,0,0.83,1.67,0,0,1.67,0,0,0,1.67,0,0,5
1000001502,1000010100,1000010000,2,50,111.8661,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,1,0,3
1000001503,1000010500,1000010100,2,50,123.0529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001504,1000010900,1000010500,2,50,53.614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001505,1000011000,1000010900,2,50,64.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1000001601,1000009800,1000010000,2,50,145.3045,0,0,0,0,0,0,0,0,0.83,2.5,0,0.83,3.34,0,0,0.83,7.51,0,0,4
1000001602,1000010000,1000010100,2,50,111.8661,0,0.87,0,0,0,0,0,0,0,1.74,0,0.87,1.74,0,0,0,0,0,0,3
1000001603,1000010100,1000010500,2,50,123.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1000001604,1000010500,1000010400,2,50,47.9327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000001605,1000010400,1000011000,2,50,70.4453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1000001700,1000011200,1000011000,2,50,368.4738,0,1.31,0,0,0.65,0.65,0.65,0,0.65,6.54,0,5.23,2.62,0.65,0,11.77,26.15,0,1,0
1000001801,1000011000,1000031300,2,50,69.0047,0,0,0,0,0,0,0,0,0,0.88,0,0,0.88,0,0,0,0.88,0,0,0
1000001802,1000031300,1000011200,2,50,299.1372,0,1.41,0,0,0,0.7,0.7,0,0.7,7.04,0,5.63,1.41,0.7,0,11.96,31.66,1,0,8
1000001901,1000011400,1000011200,2,50,422.7548,0,0.81,0,0,3.25,0,1.63,0,0,8.13,0,2.44,9.76,0,0.81,8.95,25.21,0,0,12
1000001902,1000011700,1000011400,2,50,209.2727,0,1.34,0,0,1.34,0,0.67,0,0,2.68,0,0,2.01,0,2.01,1.34,9.38,0,0,3
1000002001,1000011200,1000011400,2,50,422.639,0,0,0,0,4.07,0,1.63,0,0,9.76,0,1.63,10.57,0,0,16.27,22.77,1,0,6
1000002002,1000011400,1000011300,2,50,119.9099,0,0,0,0,0.92,0.92,1.84,0,0,4.59,0,5.51,5.51,0,0,1.84,17.45,0,0,2
1000002003,1000011300,1000011700,2,50,94.1279,0,0.69,0,0,0.69,0.69,0,0,0.69,2.75,0,1.37,0.69,0,0.69,0.69,8.25,0,0,0
1000002100,1000014100,1000011700,3,50,611.8092,0,1.65,0,0,1.41,3.3,0.94,0,0.47,6.59,0,2.59,5.18,0,5.65,2.12,49.21,0,1,26
1000002201,1000011700,1000014100,3,50,610.9803,0,1.65,0,0,1.41,3.54,0.94,0,0.47,7.07,0,2.59,4.95,0,5.89,1.89,51.16,1,1,41
1000002301,1000014700,1000014100,3,50,173.9865,0,0.51,0,0,1.54,0,0,0,0.51,2.05,0,0.51,2.56,0,0.51,1.02,12.79,0,0,8
1000002302,1000017700,1000014700,3,50,479.9089,0,1.13,0.68,0.23,2.71,1.8,0,0,0,4.06,0,1.13,4.51,0.23,3.38,0.68,23.91,1,1,9
1000002303,1000001300,1000017700,3,50,74.6399,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0.62,1.86,0,0,7
1000002401,1000014100,1000014700,3,50,173.9865,0,1.02,0,0,1.02,0.51,0,0,0.51,2.05,0,0.51,1.54,0.51,1.54,1.54,13.82,0,1,12
1000002402,1000014700,1000017400,3,50,481.0415,0,1.8,0.68,0.23,2.25,2.25,0,0,0,4.05,0,1.13,4.73,0.23,3.6,0.45,23.64,0,0,16
1000002404,1000017400,1000001300,3,50,74.7272,0,0,0,0,0.62,0,0,0,0,0,0,0.62,0,0,0,0.62,1.86,0,0,0
1000002501,1000028700,1000001400,3,50,211.3775,0,0,0,0,0,0.32,0,0,0,0.32,0,0,0.32,0,0,0,1.3,0,0,12
1000002502,1000029400,1000028700,3,70,1067.1367,0,0.19,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0.38,0,0.76,0,1,15
1000002601,1000001400,1000028700,3,50,197.0073,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0.67,0,0,10
1000002602,1000028700,1000029400,3,70,1073.9724,0,0.19,0,0,0,0,0,0,0,0.19,0,0,0.19,0,0.19,0,0.37,0,0,13
1000002701,1000006600,1010032700,2,30,166.2996,0,0.91,0,0,5.45,0.91,0.91,0,0,0.91,0,0.91,1.82,0,2.73,0,11.82,0,0,4
1000002702,1000001600,1000006600,2,30,247.2515,0,0.7,0,0,0,0.7,0,0,0,1.41,0,0,2.11,0,0.7,0,8.43,0,0,0
1000002801,1010032100,1010032200,2,50,166.742,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0
1000002802,1010032200,1010032600,2,30,251.5182,0,0,0,0,0,0.68,0,0,0,0.68,0,0,0.68,0,0,0,4.1,0,1,3
1000002901,1010033400,1010032500,2,50,282.9261,0,0.96,0,0,3.35,0.96,0,0,0,2.87,0,2.39,1.92,0,0.96,0.48,19.64,0,0,2
1000002902,1010032500,1010032100,2,30,159.2072,0,0,0,0,0,1.42,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1000003001,1000006700,1010033700,2,30,265.8563,0,1.98,0,0,5.44,1.48,0.99,0,0,4.95,0,2.47,2.47,0,2.47,0.99,47.47,0,0,0
1000003002,1010032700,1000006700,2,30,177.1517,0,1.34,0.67,0,3.34,4.01,0,0,0,6.01,0,1.34,0.67,0,0.67,0,19.37,0,0,0
1000003101,1000006800,1000001600,2,30,261.5244,0,0,0,0,0.71,3.55,0.71,0,0,2.84,0,1.42,0.71,0,0.71,0,0,0,0,0
1000003102,1010034000,1000006800,2,30,234.6598,0,0,0,0,0,2.43,0.61,0,0,0.61,0,1.22,0.61,0,0.61,0,0.61,0,0,2
1000003201,1010032600,1000006800,2,30,260.9942,0,0,0,0,0,2.75,0,0,0,2.06,0,0,0.69,0,0,0,0.69,0,0,2
1000003202,1000006800,1010033500,2,30,233.8551,0,0,0,0,0,1.26,0.63,0,0,1.88,0,0.63,0.63,0,0.63,0,3.77,0,1,0
1000003301,1010034100,1010033800,2,30,47.5661,0,0,0,0,0.9,0.9,0,0,0,0,0,0,0,0,0,0.9,6.32,0,0,1
1000003302,1010033800,1010033400,2,50,260.434,0,0,0.69,0,1.39,2.77,0,0,0,2.77,0,1.39,0,0,0,0.69,9.7,0,0,0
1000003400,1010033700,1010034300,2,30,310.608,0,0.67,0,0,2.02,1.35,0,0,0,6.74,0,1.35,0.67,0,0,0,10.11,0,0,0
1000003501,1120008500,1010027000,3,50,77.0928,0,0.52,0,0,0,0,0,0,0.52,1.03,0,1.03,0,0,0,0.52,6.19,0,0,2
1000003502,1120009400,1120008500,3,50,116.6664,0,0.75,0.37,0,1.12,0.37,0,0,0,2.62,0,0.75,0,0,0,0.75,8.62,0,0,3
1000003503,1120010000,1120009400,3,50,193.7646,0,0.27,0,0,4.6,0,0,0,0,2.98,0,0.27,4.6,0,0.81,0.27,22.73,0,0,4
1000003504,1120011300,1120010000,2,50,331.9869,0.18,0.18,0,0.36,2.37,0.55,0,0,0,1.09,0.55,0.55,3.82,0,0.36,1.09,10.93,0,0,6
1000003505,1120011800,1120011300,2,50,115.8059,0,0.39,0,0,2.71,0.77,0,0,0,0.77,0.39,0.39,1.55,0,0,0.77,9.68,0,0,4
1000003506,1120012200,1120011800,2,50,72.6261,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000003601,1010027000,1120008600,2,50,72.6718,0,0.53,0,0,0,0,0,0,0.53,0,0,0.53,0,0,0,0,2.12,0,1,4
1000003602,1120008600,1120009400,2,50,116.8306,0,0.75,0.37,0,1.12,0.75,0,0,0,3,0,1.12,0,0,0,1.12,5.99,0,0,1
1000003603,1120009400,1120010000,2,30,193.7647,0,0.27,0,0,3.25,0,0,0,0,2.98,0,0.54,5.41,0,0.54,0.54,20.83,0,0,2
1000003604,1120010000,1120011300,3,50,332.4668,0.18,0.18,0,0.36,2,0.36,0,0,0,0.91,0.36,0.36,3.82,0,0.36,1.09,10,0,0,5
1000003605,1120011300,1120011900,3,50,115.8058,0,0.39,0,0,3.48,0.77,0,0,0,0.77,0.39,0.39,1.55,0.39,0,0.77,8.13,0,0,0
1000003606,1120011900,1120012200,3,50,72.6262,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000003700,1000002000,1010034100,2,50,194.4353,0,0.88,0,0,0,4.39,0,0,0,0.88,0,0,0,0,0,1.76,5.27,0,0,2
1000003801,1000007000,1000031000,2,30,117.2647,0,0,0,0,0,0,0,0,0,0,0,2.46,0,0,0,0,1.64,0,0,0
1000003802,1010034300,1000007000,2,30,76.3693,0,0,0,0,0,0.89,0,0,0,5.35,0,0.89,0,1.78,0,0,4.46,0,0,0
1000003900,1000008500,1010032700,2,50,213.76,0,0.21,0,0,1.27,0.21,0,0,0,0.63,0,0.21,0,0,0,0,2.12,0,0,5
1000004000,1010032700,1000008500,3,50,213.7601,0,0,0,0,0,0,0,0,0,0.85,0,0,0,0.21,0,0,1.06,0,0,0
1000004101,1010034200,1010036200,1,30,75.7711,0,0.86,0,0,0.86,0,0,0,0,3.44,0,0,0,0.86,0,0,3.44,0,1,0
1000004102,1010034500,1010034200,2,30,54.6694,0,1.15,0,0,0,1.15,0,0,0,2.29,0,1.15,0,0.57,0,0,8.6,0,1,0
1000004103,1000008400,1010034500,2,30,81.1714,0,0.42,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,4.57,0,0,0
1000004201,1010036200,1010034200,2,30,72.2514,0,0.87,0,0,0,0,0,0,0,2.61,0,0.87,0,0.87,0,0,3.48,0,1,1
1000004202,1010034200,1010034500,2,30,50.4418,0,0.59,0,0,0,1.19,0,0,0,1.78,0,1.19,0,1.19,0,0,5.93,0,0,7
1000004203,1010034500,1000008400,2,30,81.1714,0,0.42,0,0,0,0,0,0,0,1.25,0,0,0,0,0,0,4.57,0,0,2
1000004300,1010035000,1010034000,2,30,372.1866,0,0.4,0,0,0,3.97,0,0,0,5.16,0,3.57,0.79,0,0.4,0,13.09,0,0,7
1000004400,1010033500,1010034600,2,30,372.5011,0,0,0,0,0,4.85,0,0,0,3.64,0,2.83,4.04,0,0.81,0,16.16,0,0,3
1000004501,1000001600,1010032600,3,30,32.942,0,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000004502,1000009800,1000001600,3,30,211.9533,0,0.21,0,0,0.64,0.43,0,0,0.21,1.28,0,0,0.85,0,0.21,0.43,3.21,1,0,0
1000004601,1010032600,1000001600,3,30,32.942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000004602,1000001600,1000009800,3,30,212.1077,0,0.21,0,0,0.64,0.43,0,0,0.21,1.07,0,0,0.85,0,0.21,0,4.06,0,0,0
1000004701,1000007200,1010033700,3,50,64.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000004702,1000008700,1000007200,3,50,68.9699,0,0.45,0,0,0,0.45,0,0,0.45,0,0,0,0,0,0,0,0.45,0,0,0
1000004801,1010033700,1000007100,3,50,63.7972,0,0,0,0,0,0.47,0,0,0,0,0,0,0,0,0,0.47,0.47,0,0,4
1000004802,1000007100,1000008700,3,50,68.9699,0,0.45,0,0,0,0.45,0,0,0.45,0.9,0,0,0,0,0,0,1.81,0,0,2
1000004900,1000008600,1010034300,2,30,102.4931,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,1.43,0,0,0
1000005000,1010034300,1000008600,2,30,103.3795,0,0,0,0,0,0,0,0,0,2.13,0,0,0,0,0,0,0.71,0,0,0
1000005101,1000007300,1010036200,6,50,62.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1000005102,1000009000,1000007300,6,50,65.998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1000005202,1000007400,1000009000,5,50,65.6554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1000005203,1000002000,1000031000,5,50,42.6995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1000005204,1000031000,1000007400,5,50,18.6173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000005301,1000031400,1010035000,2,30,417.4876,0,0,0,0,0,0.95,0,0,0,0.95,0,0,1.91,0,0,0,5.72,0,0,5
1000005302,1010035100,1000031400,2,30,260.6061,0,0,0,0,0,2.35,0.78,0,0,5.49,0,0.78,2.35,0,0,0.78,10.19,0,0,0
1000005401,1010034600,1010034900,2,30,404.7926,0,0,0,0,0,1.78,0.89,0,0,0.89,0,0.89,0,0,0,0,0.89,0,0,0
1000005402,1010034900,1010034700,2,30,275.2809,0,0,0,0,0,1.64,0.82,0,0,0.82,0,0.82,0,0,0,0,0.82,0,0,0
1000005501,1000009200,1010034000,4,50,132.5366,0,0,0,0,0,0.6,0,0,0,0.3,0,0,0.3,0,0,0,0.9,0,0,2
1000005502,1000011000,1000009200,4,50,57.795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000005601,1010034000,1000031200,4,50,132.8276,0,0,0,0,0,0.9,0,0,0,0.3,0,0.3,0.3,0,0,0,0.9,1,0,7
1000005602,1000031200,1000011000,4,50,57.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000005700,1010035200,1010035100,2,30,546.2622,0,0.85,0,0,0,0.85,0.85,0,0,3.41,0,3.41,12.78,0,0.85,0,8.52,0,1,2
1000005800,1010034700,1010005300,2,30,217.4095,0,0,0,0,0,0,0,0,0,0,0,0.94,2.83,0,0,0.94,1.89,0,0,1
1000005900,1000011200,1010035000,3,50,132.7657,0,0.6,0,0,0,0,0,0,0,1.81,0,0.9,0.3,0.3,0,0.3,1.81,0,1,3
1000006000,1010035000,1000011200,4,50,132.7657,0,0,0,0,0.6,0,0,0,0,1.2,0,0.3,0.9,0,0,0.6,0.3,0,0,0
1000006101,1000009900,1010035100,3,50,83.928,0,0,0,0,0,0,0,0,0.41,0.82,0,0,0,0,0,0,0,0,0,2
1000006102,1000011700,1000009900,3,50,80.9992,0,0,0,0,0,0,0,0,0.44,1.74,0,0.44,0.87,0,0,0,3.05,0,0,0
1000006200,1010035100,1000011700,3,50,168.6703,0,0,0,0,0,0,0,0,0.27,0.8,0,1.06,0,0,0,0,1.06,0,0,12
1000006301,1000006900,1010032800,1,30,175.6185,0,0.73,0,0,0,0.73,0,0,0,0.73,3.65,0.36,0,0,0,0,1.46,0,0,1
1000006302,1000007500,1000006900,1,30,188.0933,0,0,0,0,0,0.79,0,0,0,0.79,0,0.39,0,0,0,0,0.79,0,0,0
1000006303,1000011800,1000007500,1,30,359.14,0.25,0,0.25,0,1.23,0.25,0.25,0,0,0,0,0,2.7,0.25,0,0.25,1.96,0,1,5
1000006304,1000012600,1000011800,1,30,166.448,0,0,0,0,1.84,0,0,0,0,1.47,0,0.74,1.47,1.1,0,0.37,3.68,0,1,2
1000006401,1010032800,1000006900,1,30,171.1399,0,0.73,0,0,0,0.37,0,0,0,0.73,3.67,0.37,0,0,0,0,1.47,0,0,0
1000006402,1000006900,1000007500,1,30,180.1805,0,0,0,0,0,1.21,0,0,0,0,0,0.4,0,0,0,0,0.4,0,0,0
1000006403,1000007500,1000011800,1,30,372.7164,0.24,0,0.24,0,1.45,0.24,0.24,0,0,0,0,0,2.9,0.24,0,0.24,2.17,0,1,6
1000006404,1000011800,1000012600,1,30,151.9309,0,0,0,0,1.95,0,0,0,0,0.78,0,0.78,1.56,1.17,0,0.39,4.28,0,0,0
1000006501,1000010800,1000008700,3,50,58.4448,0,0.49,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0,0.49,0,0,2
1000006502,1000012400,1000010800,3,50,141.375,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,0,0,1.73,0,0,2
1000006601,1000008700,1000010700,3,50,58.8737,0,0,0,0,0,0,0,0,0.49,0.49,0,0,0,0,0,0,1.95,0,0,1
1000006602,1000010700,1000012400,3,50,141.991,0,0,0,0,0,0.29,0,0,0,1.43,0,0,0,0,0,0,0.29,0,0,3
1000006701,1000002500,1000008601,1,50,134.1674,0,0.3,0,0,0,0,0.3,0,0,2.69,0,0.9,0.3,0,0,0,8.37,0,0,1
1000006702,1000008601,1000008600,1,30,115.7955,0,0,0,0,0,0,0,0,0,0.33,0,0.33,0,0,0,0,1.32,0,0,0
1000006801,1000008600,1000008601,2,30,117.0621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000006802,1000008601,1000002500,2,50,136.0075,0,0.3,0,0,0.3,0,0.3,0,0,1.48,0,0,0.3,0.3,0,0,3.85,0,0,0
1000006901,1000011500,1000008500,4,30,98.9974,0,0,0,0,0,0.36,0,0,0,0.36,0,0,0,0,0,0,0.73,0,0,0
1000006902,1000002700,1000011500,4,30,170.9233,0,0.25,0,0,0.25,1.26,0,0,0,1.01,0,0.25,0.25,0,0.25,0,4.03,0,0,4
1000007001,1000008500,1000011500,3,30,98.9973,0,0,0,0,0,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1000007002,1000011500,1000002700,3,30,169.0561,0,0,0,0,0.25,1.52,0,0,0,0.51,0,0.25,0,0,0,0,5.33,0,0,10
1000007100,1000013300,1000009800,1,30,247.8638,0,0.77,0.19,0,2.31,0.58,0,0,0.38,5.19,0,0.96,1.34,0.38,0.19,0.77,14.41,0,0,2
1000007200,1000009800,1000013300,1,30,249.832,0,0.76,0,0,2.1,0.38,0,0,0.38,5.15,0,0.76,1.72,0.38,0,0.76,10.31,0,0,0
1000007301,1000012000,1000008300,1,30,163.7431,0,0.26,0,0,1.04,0.26,0,0,0,3.89,0,0,0.52,0,0.26,0.26,10.91,0,0,0
1000007303,1000015500,1000012001,1,30,121.0045,0,0.32,0,0,0,0,0,0,0,3.85,0,0.32,0,0,0,0,12.85,0,0,4
1000007304,1000012001,1000012000,1,30,156.013,0,0,0,0,0,0.54,0,0,0,3.52,0,1.35,0.81,0,0,0,10.55,0,0,0
1000007401,1000008300,1000012000,1,30,164.3222,0,0.26,0,0,0.26,0.26,0,0,0,3.88,0,0,0.26,0,0.26,0.26,11.14,0,0,0
1000007403,1000012000,1000012001,1,30,156.2792,0,0,0,0,0,0,0,0,0,1.62,0,0.54,0,0,0,0,4.05,0,0,0
1000007404,1000012001,1000015500,1,30,121.1731,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,0,0,1.93,0,0,2
1000007501,1000002500,1000013000,2,30,76.5719,0,0,0,0,0,0,0,0,0,5.72,0,0.95,0.95,0.95,0,0.95,11.45,0,0,4
1000007502,1000013000,1000012400,1,30,263.987,0,2.12,0.53,0,2.65,3.71,0,0,0,16.42,0,1.59,4.24,2.12,1.06,2.12,69.93,0,1,2
1000007601,1000013000,1000002500,1,30,82.3084,0,0,0,0,0,0,0,0,0,7.74,0,0,1.93,0.97,0,0.97,9.67,0,0,0
1000007602,1000012400,1000013000,1,30,260.9839,0,2.13,0.53,0,2.13,4.26,0,0,0,15.96,0,1.6,4.26,2.13,1.06,2.13,68.64,1,1,0
1000007701,1000002700,1000013200,1,30,81.4891,0,0.9,0,0,3.6,2.7,0,0,0,7.19,0,0.9,1.8,0,0.9,0,23.38,1,0,2
1000007702,1000013200,1000013300,1,30,252.4569,0,4.59,0,0,3.67,3.67,0,0,0.92,13.78,0,2.76,10.1,0,6.43,0,72.57,0,1,0
1000007801,1000013200,1000002700,1,30,75.2498,0,0,0,0,2.67,2.67,0,0,0,6.23,0,0.89,0.89,0,0,0,24.01,0,1,0
1000007802,1000013300,1000013200,1,30,251.6514,0,3.67,0,0,2.76,1.84,0,0,0.92,16.53,0,1.84,6.43,0,3.67,0,83.59,0,0,0
1000007901,1000012700,1120012200,3,50,86.2485,0,0.66,0,0,0,0,0,0,0,1.32,0,0,0.66,0,0.66,0,5.3,0,0,0
1000007903,1000012900,1000012700,3,50,194.9225,0,0.94,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0
1000007904,1000013100,1000012900,3,50,49.9333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
1000007907,1000016600,1000016300,3,50,58.5124,0,0,0,0,0,0,0,0,0,0.61,0,0,0.61,0,0,0,1.22,0,0,0
1000008001,1120012200,1000012600,3,50,81.8479,0,0,0,0,1.35,0,0,0,0,0.67,0,0,0,0,0,0,0.67,0,0,2
1000008003,1000012600,1000012900,3,50,188.864,0,0,0,0,0,0,0,0,0,0.93,0,0,0,0.93,0,0,0,0,0,0
1000008004,1000012900,1000013100,3,50,51.8058,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000008007,1000016300,1000016600,3,50,59.7749,0,0,0,0,0,0,0,0,0,0.61,0,0,0.61,0,0,0,0.61,0,0,0
1000008101,1000010600,1000008100,1,30,58.3066,0,0.49,0,0,0,0,0,0,0,0.49,0,0,0,0,0,0,0.98,0,0,0
1000008102,1000012200,1000010600,1,30,151.6424,0,0.64,0.32,0,0,0,0,0,0,1.28,0,0,0,0,0,0,2.24,0,0,0
1000008103,1000014800,1000012200,1,30,305.3193,0,0.23,0.46,0,0,0,0,0,0,3.71,0,0,0,0.46,0,0,4.87,0,1,0
1000008104,1000015200,1000014800,1,30,92.7782,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0,0
1000008105,1000016300,1000015200,1,30,63.6822,0,0,0,0,0,0,0,0,0,0.52,0,0,0.52,0,0,0,0.52,0,0,0
1000008201,1000008100,1000010600,1,30,58.3065,0,0.49,0,0,0,0,0,0,0,0.49,0,0,0,0.49,0,0,1.47,0,0,0
1000008202,1000010600,1000012200,1,30,162.7949,0,0.61,0.3,0,0,0.3,0,0,0,1.82,0,0,0,0.3,0,0.3,2.73,0,0,0
1000008203,1000012200,1000014800,1,30,312.1421,0,0.23,0.46,0,0,0,0,0,0,3.67,0,0,0,0.46,0,0,4.81,0,1,0
1000008204,1000014800,1000015200,1,30,90.1656,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0
1000008205,1000015200,1000016300,1,30,62.9085,0,0,0,0,0,0,0,0,0,0.52,0,0,0.52,0,0,0,0,0,0,0
1000008301,1000010200,1000009000,6,50,88.2165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
