date,temp,rain,wind_spd,wind_dir,humid,vaper_press,dew_point,local_press,sea_press,sunshine,insolation,snow,cloud,low-mid_cloud,visibility,ground_temp,phenomena,count
2020-01-01 00:00:00,-6.5,0.0,0.0,0,38,1.4,-18.5,1022.6,1033.8,0.0,0.0,0.0,9,9,2000,-2.8,5,0
2020-01-01 01:00:00,-5.9,0.0,1.7,50,40,1.6,-17.3,1021.8,1033.0,0.0,0.0,0.0,9,9,2000,-2.4,5,0
2020-01-01 02:00:00,-5.7,0.0,0.1,0,42,1.7,-16.5,1021.6,1032.8,0.0,0.0,0.0,9,9,1988,-2.4,5,0
2020-01-01 03:00:00,-5.6,0.0,0.0,0,46,1.8,-15.4,1021.5,1032.7,0.0,0.0,0.0,9,9,2000,-2.7,5,0
2020-01-01 04:00:00,-5.4,0.0,0.0,0,50,2.0,-14.2,1021.6,1032.8,0.0,0.0,0.0,8,8,1908,-2.5,5,0
2020-01-01 05:00:00,-5.2,0.0,0.0,0,55,2.3,-12.8,1021.1,1032.3,0.0,0.0,0.0,9,9,1999,-2.2,5,0
2020-01-01 06:00:00,-4.8,0.0,1.9,70,58,2.5,-11.8,1021.3,1032.5,0.0,0.0,0.0,9,9,1984,-2.1,5,0
2020-01-01 07:00:00,-4.6,0.0,2.1,50,62,2.7,-10.7,1021.6,1032.8,0.0,0.0,0.0,9,9,1501,-2.0,5,0
2020-01-01 08:00:00,-4.6,0.0,1.8,50,64,2.8,-10.3,1021.7,1032.9,0.0,0.0,0.0,9,9,1684,-1.9,5,4
2020-01-01 09:00:00,-4.3,0.0,2.3,50,70,3.1,-8.9,1022.2,1033.4,0.0,0.04,0.0,9,9,736,-1.6,40,10
2020-01-01 09:00:00,-4.3,0.0,2.3,50,70,3.1,-8.9,1022.2,1033.4,0.0,0.04,0.0,9,9,736,-1.6,5,10
2020-01-01 10:00:00,-4.2,0.0,1.9,70,76,3.4,-7.8,1022.8,1034.0,0.0,0.17,0.0,9,9,418,-1.1,5,3
2020-01-01 10:00:00,-4.2,0.0,1.9,70,76,3.4,-7.8,1022.8,1034.0,0.0,0.17,0.0,9,9,418,-1.1,19,3
2020-01-01 10:00:00,-4.2,0.0,1.9,70,76,3.4,-7.8,1022.8,1034.0,0.0,0.17,0.0,9,9,418,-1.1,40,3
2020-01-01 11:00:00,-3.4,0.0,1.5,70,75,3.6,-7.2,1022.4,1033.5,0.0,0.41,0.0,9,9,613,-0.4,5,4
2020-01-01 11:00:00,-3.4,0.0,1.5,70,75,3.6,-7.2,1022.4,1033.5,0.0,0.41,0.0,9,9,613,-0.4,19,4
2020-01-01 12:00:00,-2.2,0.1,1.7,50,72,3.8,-6.5,1021.4,1032.4,0.5,1.0,0.0,9,9,1117,-0.1,5,5
2020-01-01 12:00:00,-2.2,0.1,1.7,50,72,3.8,-6.5,1021.4,1032.4,0.5,1.0,0.0,9,9,1117,-0.1,19,5
2020-01-01 13:00:00,-1.0,0.1,1.6,90,67,3.8,-6.3,1020.6,1031.6,0.0,0.93,0.0,9,9,1209,0.4,0,8
2020-01-01 14:00:00,-0.4,0.1,1.2,90,65,3.9,-6.1,1020.5,1031.5,0.0,0.89,0.0,9,9,1226,0.4,0,12
2020-01-01 15:00:00,0.3,0.1,0.0,0,62,3.9,-6.1,1020.4,1031.3,0.3,0.68,0.0,9,9,1179,0.8,0,11
2020-01-01 16:00:00,0.3,0.1,0.0,0,64,4.0,-5.7,1020.8,1031.7,0.0,0.32,0.0,9,9,1137,0.1,0,8
2020-01-01 17:00:00,0.2,0.1,0.9,290,65,4.0,-5.6,1020.8,1031.7,0.0,0.09,0.0,9,9,1128,-0.2,0,5
2020-01-01 18:00:00,0.1,0.1,0.8,50,66,4.1,-5.5,1020.8,1031.8,0.0,0.0,0.0,9,9,1084,-0.1,0,1
2020-01-01 19:00:00,0.1,0.1,0.3,0,65,4.0,-5.7,1020.8,1031.8,0.0,0.0,0.0,9,9,1055,-0.1,0,2
2020-01-01 20:00:00,0.0,0.1,1.7,70,67,4.1,-5.4,1020.5,1031.5,0.0,0.0,0.0,9,9,1005,-0.1,0,1
2020-01-01 21:00:00,-0.4,0.1,2.5,50,71,4.2,-5.0,1020.7,1031.7,0.0,0.0,0.0,8,8,886,-0.3,40,0
2020-01-01 22:00:00,-0.9,0.1,1.5,50,71,4.1,-5.5,1020.8,1031.8,0.0,0.0,0.0,8,8,897,-0.3,40,2
2020-01-01 23:00:00,-0.9,0.1,1.0,50,70,4.0,-5.6,1021.0,1032.0,0.0,0.0,0.0,9,9,895,-0.3,40,1
2020-01-02 00:00:00,-0.7,0.1,2.1,70,70,4.1,-5.5,1020.3,1031.3,0.0,0.0,0.0,9,9,897,-0.4,40,0
2020-01-02 01:00:00,-0.7,0.1,2.2,50,72,4.2,-5.1,1019.8,1030.8,0.0,0.0,0.0,8,8,857,-0.3,40,0
2020-01-02 02:00:00,-0.6,0.1,2.2,70,70,4.1,-5.4,1019.4,1030.4,0.0,0.0,0.0,9,9,887,-0.4,40,0
2020-01-02 03:00:00,-0.6,0.1,2.3,70,70,4.1,-5.4,1019.3,1030.3,0.0,0.0,0.0,9,9,903,-0.4,40,0
2020-01-02 04:00:00,-0.7,0.1,2.1,50,70,4.1,-5.5,1019.3,1030.3,0.0,0.0,0.0,9,9,884,-0.4,40,0
2020-01-02 05:00:00,-0.5,0.1,1.5,20,67,4.0,-5.8,1019.3,1030.2,0.0,0.0,0.0,9,9,964,-0.5,40,0
2020-01-02 06:00:00,-0.6,0.1,1.7,50,69,4.1,-5.5,1019.4,1030.4,0.0,0.0,0.0,9,9,913,-0.5,40,0
2020-01-02 07:00:00,-0.5,0.1,1.9,50,65,3.8,-6.2,1019.6,1030.6,0.0,0.0,0.0,9,9,993,-0.6,40,13
2020-01-02 08:00:00,-0.4,0.1,2.3,70,67,4.0,-5.7,1019.6,1030.5,0.0,0.0,0.0,9,9,907,-0.6,40,11
2020-01-02 09:00:00,-0.1,0.1,2.4,70,67,4.1,-5.5,1020.1,1031.1,0.0,0.07,0.0,9,9,890,-0.3,40,8
2020-01-02 10:00:00,0.7,0.1,2.0,50,62,4.0,-5.7,1020.1,1031.0,0.0,0.28,0.0,9,9,876,-0.2,40,11
2020-01-02 11:00:00,1.7,0.1,2.0,50,57,3.9,-5.9,1019.9,1030.8,0.0,0.59,0.0,9,9,854,0.0,40,9
2020-01-02 12:00:00,2.5,0.1,1.0,50,56,4.1,-5.4,1019.0,1029.8,0.0,0.64,0.0,9,9,803,0.9,40,9
2020-01-02 13:00:00,3.4,0.1,1.8,200,56,4.4,-4.5,1017.9,1028.7,0.0,0.67,0.0,9,9,720,1.7,40,7
2020-01-02 14:00:00,3.7,0.1,2.3,290,58,4.6,-3.8,1017.5,1028.2,0.0,0.45,0.0,9,9,788,1.3,40,9
2020-01-02 15:00:00,3.8,0.1,2.8,290,58,4.6,-3.7,1017.8,1028.5,0.0,0.4,0.0,9,9,699,1.5,40,14
2020-01-02 16:00:00,3.7,0.1,2.5,290,58,4.6,-3.8,1017.9,1028.7,0.0,0.27,0.0,9,9,641,1.0,40,4
2020-01-02 17:00:00,3.3,0.1,3.1,270,62,4.8,-3.2,1017.9,1028.7,0.0,0.1,0.0,9,9,603,0.5,40,1
2020-01-02 18:00:00,2.7,0.1,2.2,270,61,4.5,-4.0,1017.5,1028.3,0.0,0.0,0.0,7,7,642,-0.7,40,1
2020-01-02 19:00:00,2.0,0.1,2.0,290,64,4.5,-4.1,1017.8,1028.6,0.0,0.0,0.0,0,0,625,-0.1,40,1
2020-01-02 20:00:00,1.2,0.1,0.7,320,66,4.4,-4.4,1018.0,1028.9,0.0,0.0,0.0,0,0,570,-0.3,40,1
2020-01-02 21:00:00,0.5,0.1,0.9,270,68,4.3,-4.7,1018.3,1029.2,0.0,0.0,0.0,8,8,537,-0.4,40,0
2020-01-02 22:00:00,0.3,0.1,0.4,0,70,4.4,-4.5,1018.2,1029.1,0.0,0.0,0.0,0,0,511,-0.5,40,0
2020-01-02 23:00:00,-0.4,0.1,1.5,270,74,4.4,-4.4,1018.2,1029.1,0.0,0.0,0.0,0,0,489,-0.8,40,0
2020-01-03 00:00:00,0.0,0.1,2.6,270,74,4.5,-4.0,1017.9,1028.8,0.0,0.0,0.0,3,3,481,-0.8,40,0
2020-01-03 01:00:00,-0.5,0.1,1.4,290,78,4.6,-3.8,1017.8,1028.7,0.0,0.0,0.0,2,2,406,-1.0,40,1
2020-01-03 02:00:00,-1.1,0.1,1.4,360,80,4.5,-4.1,1017.7,1028.7,0.0,0.0,0.0,0,0,373,-1.4,40,0
2020-01-03 02:00:00,-1.1,0.1,1.4,360,80,4.5,-4.1,1017.7,1028.7,0.0,0.0,0.0,0,0,373,-1.4,19,0
2020-01-03 03:00:00,-1.5,0.1,1.5,290,82,4.5,-4.1,1017.2,1028.2,0.0,0.0,0.0,0,0,358,-1.6,19,0
2020-01-03 04:00:00,-1.8,0.1,2.2,270,81,4.3,-4.6,1017.1,1028.1,0.0,0.0,0.0,7,0,372,-1.5,19,0
2020-01-03 05:00:00,-2.0,0.1,1.5,290,81,4.3,-4.8,1017.0,1028.0,0.0,0.0,0.0,2,0,352,-1.9,19,0
2020-01-03 06:00:00,-2.5,0.1,2.4,290,85,4.3,-4.6,1017.0,1028.0,0.0,0.0,0.0,0,0,289,-2.0,19,3
2020-01-03 07:00:00,-3.0,0.1,1.4,290,86,4.2,-5.0,1016.9,1027.9,0.0,0.0,0.0,0,0,277,-2.4,19,2
2020-01-03 08:00:00,-3.3,0.1,1.7,270,86,4.1,-5.3,1017.0,1028.0,0.0,0.0,0.0,0,0,302,-2.6,19,4
2020-01-03 09:00:00,-2.6,0.1,2.2,290,74,3.7,-6.6,1017.3,1028.3,0.7,0.3,0.0,0,0,465,-1.9,19,12
2020-01-03 10:00:00,-1.0,0.1,2.2,320,60,3.4,-7.7,1018.0,1029.0,1.0,0.86,0.0,0,0,638,-0.9,40,13
2020-01-03 10:00:00,-1.0,0.1,2.2,320,60,3.4,-7.7,1018.0,1029.0,1.0,0.86,0.0,0,0,638,-0.9,19,13
2020-01-03 11:00:00,0.1,0.1,3.2,320,48,3.0,-9.6,1017.6,1028.5,1.0,1.32,0.0,0,0,1019,-0.3,40,5
2020-01-03 12:00:00,1.7,0.1,2.4,320,42,2.9,-9.8,1017.3,1028.1,1.0,1.62,0.0,0,0,808,0.2,40,1
2020-01-03 13:00:00,2.9,0.1,2.0,270,35,2.6,-11.0,1016.1,1026.9,1.0,1.69,0.0,0,0,878,1.4,40,3
2020-01-03 14:00:00,4.0,0.1,3.1,270,30,2.4,-12.0,1015.3,1026.0,1.0,1.7,0.0,0,0,1357,3.1,40,8
2020-01-03 15:00:00,4.1,0.1,2.9,290,28,2.3,-12.8,1015.3,1026.0,1.0,1.36,0.0,0,0,1257,2.8,0,4
2020-01-03 16:00:00,4.3,0.1,2.1,340,30,2.5,-11.7,1015.6,1026.3,1.0,0.89,0.0,0,0,1299,1.7,0,2
2020-01-03 17:00:00,3.3,0.1,2.2,320,35,2.7,-10.7,1015.3,1026.0,1.0,0.35,0.0,0,0,1184,0.2,0,7
2020-01-03 18:00:00,2.2,0.1,1.3,320,38,2.7,-10.6,1015.6,1026.4,0.1,0.01,0.0,0,0,1196,0.0,0,6
2020-01-03 19:00:00,1.3,0.1,1.8,290,39,2.6,-11.1,1016.2,1027.0,0.0,0.0,0.0,0,0,1305,-0.4,0,3
2020-01-03 20:00:00,0.6,0.1,1.2,320,43,2.8,-10.5,1016.3,1027.2,0.0,0.0,0.0,0,0,1182,-0.6,0,3
2020-01-03 21:00:00,-0.5,0.1,1.2,270,48,2.8,-10.1,1016.3,1027.2,0.0,0.0,0.0,0,0,1141,-0.8,0,1
2020-01-03 22:00:00,-0.8,0.1,0.6,270,50,2.9,-9.9,1015.9,1026.8,0.0,0.0,0.0,0,0,1081,-1.1,0,0
2020-01-03 23:00:00,-1.0,0.1,0.6,320,55,3.1,-8.9,1015.5,1026.4,0.0,0.0,0.0,0,0,1050,-1.5,0,0
2020-01-04 00:00:00,-1.5,0.1,1.4,270,58,3.2,-8.7,1015.1,1026.0,0.0,0.0,0.0,0,0,976,-1.8,40,0
2020-01-04 01:00:00,-1.6,0.1,1.0,290,59,3.2,-8.5,1014.8,1025.7,0.0,0.0,0.0,0,0,966,-2.1,40,0
2020-01-04 02:00:00,-1.9,0.1,0.7,360,63,3.3,-8.0,1014.5,1025.5,0.0,0.0,0.0,0,0,883,-2.3,40,0
2020-01-04 03:00:00,-2.1,0.1,1.1,50,59,3.1,-9.0,1015.0,1026.0,0.0,0.0,0.0,0,0,996,-2.7,40,0
2020-01-04 04:00:00,-2.3,0.1,1.5,50,62,3.2,-8.6,1014.9,1025.9,0.0,0.0,0.0,0,0,986,-2.9,40,0
2020-01-04 05:00:00,-2.7,0.1,1.4,20,64,3.2,-8.5,1014.4,1025.4,0.0,0.0,0.0,4,4,955,-2.9,40,0
2020-01-04 06:00:00,-2.4,0.1,1.3,50,64,3.3,-8.2,1014.4,1025.4,0.0,0.0,0.0,9,9,913,-1.7,40,0
2020-01-04 07:00:00,-1.8,0.1,1.6,50,62,3.3,-8.1,1014.3,1025.3,0.0,0.0,0.0,8,8,861,-1.3,40,4
2020-01-04 08:00:00,-1.8,0.1,1.1,70,63,3.4,-7.9,1014.5,1025.5,0.0,0.0,0.0,9,9,869,-1.5,40,4
2020-01-04 09:00:00,-1.5,0.1,1.6,50,62,3.4,-7.8,1015.3,1026.2,0.0,0.11,0.0,8,8,797,-1.1,40,9
2020-01-04 10:00:00,0.1,0.1,1.2,50,54,3.3,-8.1,1015.6,1026.5,0.8,0.61,0.0,7,7,752,-0.4,40,10
2020-01-04 11:00:00,2.0,0.1,1.3,50,49,3.5,-7.6,1015.4,1026.2,1.0,1.16,0.0,0,0,723,-0.1,40,6
2020-01-04 12:00:00,4.2,0.1,2.8,340,51,4.2,-5.0,1014.8,1025.5,1.0,1.5,0.0,0,0,897,0.4,40,4
2020-01-04 13:00:00,5.0,0.1,2.9,320,42,3.7,-6.8,1014.2,1024.9,1.0,1.68,0.0,0,0,1027,2.4,40,7
2020-01-04 14:00:00,5.6,0.1,4.0,340,40,3.6,-6.9,1014.0,1024.7,1.0,1.62,0.0,0,0,1198,4.0,0,3
2020-01-04 15:00:00,6.1,0.1,2.2,320,33,3.1,-9.0,1014.2,1024.8,1.0,1.35,0.0,0,0,1429,4.2,0,8
2020-01-04 16:00:00,5.6,0.1,3.4,340,34,3.1,-9.0,1014.5,1025.2,1.0,0.89,0.0,0,0,1436,2.6,0,14
2020-01-04 17:00:00,4.7,0.1,3.5,290,36,3.1,-9.1,1014.9,1025.6,1.0,0.35,0.0,0,0,1322,0.5,0,2
2020-01-04 18:00:00,3.6,0.1,1.5,270,41,3.2,-8.4,1015.5,1026.2,0.1,0.02,0.0,0,0,1247,0.1,0,6
2020-01-04 19:00:00,2.7,0.1,0.8,290,44,3.3,-8.3,1016.0,1026.8,0.0,0.0,0.0,0,0,1121,-0.1,0,2
2020-01-04 20:00:00,1.8,0.1,0.5,20,45,3.1,-8.8,1016.5,1027.3,0.0,0.0,0.0,0,0,1145,-0.5,0,1
2020-01-04 21:00:00,1.6,0.1,1.9,360,43,3.0,-9.6,1016.7,1027.5,0.0,0.0,0.0,0,0,1283,-0.6,0,0
2020-01-04 22:00:00,1.2,0.1,3.3,290,45,3.0,-9.4,1017.2,1028.1,0.0,0.0,0.0,0,0,1158,-0.7,0,0
2020-01-04 23:00:00,0.7,0.1,3.5,320,48,3.1,-9.0,1017.3,1028.2,0.0,0.0,0.0,0,0,1140,-1.0,0,0
2020-01-05 00:00:00,-0.3,0.1,0.8,290,53,3.2,-8.7,1017.4,1028.3,0.0,0.0,0.0,0,0,1118,-1.3,0,0
2020-01-05 01:00:00,-1.0,0.1,1.6,290,53,3.0,-9.3,1017.3,1028.2,0.0,0.0,0.0,0,0,1168,-1.7,0,0
2020-01-05 02:00:00,-1.5,0.1,0.8,320,52,2.9,-10.0,1017.6,1028.6,0.0,0.0,0.0,0,0,1264,-2.1,0,0
2020-01-05 03:00:00,-1.7,0.1,2.0,270,55,3.0,-9.5,1018.5,1029.5,0.0,0.0,0.0,0,0,1127,-2.2,0,0
2020-01-05 04:00:00,-2.1,0.1,0.7,340,55,2.9,-9.9,1018.5,1029.5,0.0,0.0,0.0,0,0,1025,-2.5,0,0
2020-01-05 05:00:00,-2.4,0.1,0.9,340,55,2.8,-10.2,1018.7,1029.7,0.0,0.0,0.0,0,0,1156,-3.0,0,0
2020-01-05 06:00:00,-2.6,0.1,0.0,0,58,2.9,-9.7,1019.3,1030.3,0.0,0.0,0.0,0,0,1180,-3.3,0,0
2020-01-05 07:00:00,-3.0,0.1,0.4,0,59,2.9,-9.9,1019.9,1031.0,0.0,0.0,0.0,0,0,1136,-3.6,0,0
2020-01-05 08:00:00,-3.1,0.1,1.0,50,61,3.0,-9.5,1020.3,1031.4,0.0,0.0,0.0,0,0,1051,-3.7,0,5
2020-01-05 09:00:00,-2.7,0.1,0.7,50,58,2.9,-9.8,1020.9,1032.0,0.9,0.28,0.0,0,0,941,-2.8,40,7
2020-01-05 10:00:00,-0.6,0.1,0.8,20,50,2.9,-9.7,1021.6,1032.6,1.0,0.87,0.0,0,0,816,-1.3,40,11
2020-01-05 11:00:00,2.1,0.1,0.7,110,42,3.0,-9.5,1021.2,1032.1,1.0,1.38,0.0,0,0,906,-0.3,40,6
2020-01-05 12:00:00,4.0,0.1,1.1,70,35,2.8,-10.1,1020.5,1031.3,1.0,1.66,0.0,1,0,1050,0.3,40,4
2020-01-05 13:00:00,5.5,0.1,0.8,110,33,3.0,-9.5,1019.5,1030.2,1.0,1.66,0.0,6,0,935,1.8,40,3
2020-01-05 14:00:00,6.0,0.1,1.8,230,32,3.0,-9.4,1019.3,1030.0,1.0,1.47,0.0,8,0,1138,3.4,40,10
2020-01-05 15:00:00,6.5,0.1,0.9,230,30,2.9,-9.8,1019.2,1029.9,1.0,1.0,0.0,8,0,1095,3.0,0,11
2020-01-05 16:00:00,5.9,0.1,1.2,250,29,2.7,-10.8,1019.5,1030.2,0.2,0.56,0.0,8,0,1331,2.1,0,7
2020-01-05 17:00:00,5.0,0.1,1.1,230,30,2.6,-11.1,1020.0,1030.7,0.0,0.22,0.0,9,0,1298,0.6,0,4
2020-01-05 18:00:00,4.0,0.1,0.3,0,37,3.0,-9.4,1020.1,1030.9,0.0,0.0,0.0,9,0,1128,0.0,0,5
2020-01-05 19:00:00,3.3,0.1,1.2,320,40,3.1,-9.0,1019.9,1030.7,0.0,0.0,0.0,10,9,1025,0.0,0,0
2020-01-05 20:00:00,2.9,0.1,1.0,50,42,3.2,-8.7,1019.8,1030.6,0.0,0.0,0.0,10,9,1006,0.0,0,1
2020-01-05 21:00:00,2.0,0.1,1.8,50,46,3.2,-8.4,1019.5,1030.3,0.0,0.0,0.0,5,0,1004,-0.2,0,0
2020-01-05 22:00:00,1.3,0.1,1.3,50,44,3.0,-9.6,1020.0,1030.9,0.0,0.0,0.0,6,4,1097,-0.4,0,0
2020-01-05 23:00:00,0.7,0.1,2.2,70,47,3.0,-9.3,1019.6,1030.5,0.0,0.0,0.0,7,7,1182,-0.5,0,0
2020-01-06 00:00:00,0.8,0.1,1.3,70,46,3.0,-9.5,1019.3,1030.2,0.0,0.0,0.0,8,0,1076,-0.5,0,0
2020-01-06 01:00:00,0.7,0.1,2.3,70,50,3.2,-8.5,1018.7,1029.6,0.0,0.0,0.0,10,9,1079,-0.6,0,0
2020-01-06 02:00:00,1.2,0.1,3.4,70,44,2.9,-9.7,1018.6,1029.5,0.0,0.0,0.0,9,9,1185,-0.6,0,0
2020-01-06 03:00:00,1.1,0.1,2.7,90,43,2.8,-10.1,1018.8,1029.7,0.0,0.0,0.0,8,5,1365,-0.6,0,0
2020-01-06 04:00:00,1.5,0.1,1.8,90,41,2.8,-10.3,1018.2,1029.1,0.0,0.0,0.0,9,6,1493,-0.4,0,0
2020-01-06 05:00:00,1.7,0.1,1.7,90,40,2.8,-10.4,1018.0,1028.8,0.0,0.0,0.0,9,5,1492,-0.4,0,0
2020-01-06 06:00:00,2.0,0.1,2.1,90,40,2.8,-10.2,1017.8,1028.6,0.0,0.0,0.0,10,10,1481,-0.3,0,0
2020-01-06 07:00:00,2.1,0.1,1.6,70,42,3.0,-9.5,1017.9,1028.7,0.0,0.0,0.0,10,10,1423,-0.3,0,0
2020-01-06 08:00:00,2.2,0.1,1.3,70,43,3.1,-9.1,1018.1,1028.9,0.0,0.0,0.0,10,10,1315,-0.2,0,0
2020-01-06 09:00:00,2.5,0.1,0.7,90,42,3.1,-9.1,1018.7,1029.5,0.0,0.04,0.0,10,5,1268,-0.1,0,0
2020-01-06 10:00:00,3.0,0.1,2.0,70,44,3.3,-8.0,1017.8,1028.6,0.0,0.11,0.0,10,8,1066,-0.1,6,0
2020-01-06 10:00:00,3.0,0.1,2.0,70,44,3.3,-8.0,1017.8,1028.6,0.0,0.11,0.0,10,8,1066,-0.1,5,0
2020-01-06 11:00:00,3.5,0.1,3.4,70,45,3.5,-7.3,1017.7,1028.5,0.0,0.29,0.0,10,8,1195,0.0,6,0
2020-01-06 11:00:00,3.5,0.1,3.4,70,45,3.5,-7.3,1017.7,1028.5,0.0,0.29,0.0,10,8,1195,0.0,5,0
2020-01-06 12:00:00,4.5,0.0,3.5,70,51,4.3,-4.7,1017.0,1027.7,0.0,0.64,0.0,10,9,1379,0.4,6,0
2020-01-06 12:00:00,4.5,0.0,3.5,70,51,4.3,-4.7,1017.0,1027.7,0.0,0.64,0.0,10,9,1379,0.4,1,0
2020-01-06 12:00:00,4.5,0.0,3.5,70,51,4.3,-4.7,1017.0,1027.7,0.0,0.64,0.0,10,9,1379,0.4,5,0
2020-01-06 13:00:00,4.0,0.0,3.6,70,58,4.7,-3.5,1015.8,1026.5,0.0,0.3,0.0,10,8,1230,0.7,5,0
2020-01-06 13:00:00,4.0,0.0,3.6,70,58,4.7,-3.5,1015.8,1026.5,0.0,0.3,0.0,10,8,1230,0.7,1,0
2020-01-06 13:00:00,4.0,0.0,3.6,70,58,4.7,-3.5,1015.8,1026.5,0.0,0.3,0.0,10,8,1230,0.7,6,0
2020-01-06 14:00:00,3.9,0.0,4.9,70,65,5.3,-2.0,1014.8,1025.5,0.0,0.28,0.0,10,9,1005,1.9,1,0
2020-01-06 15:00:00,3.7,0.1,4.5,70,70,5.6,-1.2,1014.2,1024.9,0.0,0.26,0.0,10,8,1121,2.2,1,0
2020-01-06 16:00:00,3.3,0.1,3.9,70,79,6.1,0.0,1014.0,1024.7,0.0,0.1,0.0,10,9,795,2.1,19,0
2020-01-06 16:00:00,3.3,0.1,3.9,70,79,6.1,0.0,1014.0,1024.7,0.0,0.1,0.0,10,9,795,2.1,1,0
2020-01-06 17:00:00,3.0,0.1,3.5,70,83,6.2,0.3,1013.8,1024.5,0.0,0.01,0.0,10,9,613,1.9,19,0
2020-01-06 17:00:00,3.0,0.1,3.5,70,83,6.2,0.3,1013.8,1024.5,0.0,0.01,0.0,10,9,613,1.9,1,0
2020-01-06 18:00:00,2.8,0.6,4.5,70,89,6.6,1.1,1013.4,1024.1,0.0,0.0,0.0,10,6,453,1.7,1,0
2020-01-06 18:00:00,2.8,0.6,4.5,70,89,6.6,1.1,1013.4,1024.1,0.0,0.0,0.0,10,6,453,1.7,19,0
2020-01-06 19:00:00,3.1,0.6,4.7,70,92,7.0,1.9,1012.9,1023.6,0.0,0.0,0.0,10,8,374,1.9,19,0
2020-01-06 19:00:00,3.1,0.6,4.7,70,92,7.0,1.9,1012.9,1023.6,0.0,0.0,0.0,10,8,374,1.9,1,0
2020-01-06 20:00:00,3.4,0.6,4.8,70,92,7.2,2.2,1012.7,1023.4,0.0,0.0,0.0,10,7,483,2.1,1,0
2020-01-06 20:00:00,3.4,0.6,4.8,70,92,7.2,2.2,1012.7,1023.4,0.0,0.0,0.0,10,7,483,2.1,19,0
2020-01-06 21:00:00,3.6,0.5,4.5,70,93,7.3,2.5,1012.2,1022.9,0.0,0.0,0.0,10,8,296,2.4,1,0
2020-01-06 21:00:00,3.6,0.5,4.5,70,93,7.3,2.5,1012.2,1022.9,0.0,0.0,0.0,10,8,296,2.4,19,0
2020-01-06 22:00:00,3.8,0.5,4.3,70,94,7.5,2.9,1011.5,1022.2,0.0,0.0,0.0,10,7,317,2.5,1,0
2020-01-06 22:00:00,3.8,0.5,4.3,70,94,7.5,2.9,1011.5,1022.2,0.0,0.0,0.0,10,7,317,2.5,19,0
2020-01-06 23:00:00,4.0,0.5,3.4,70,94,7.6,3.1,1011.1,1021.8,0.0,0.0,0.0,10,8,257,2.7,19,0
2020-01-06 23:00:00,4.0,0.5,3.4,70,94,7.6,3.1,1011.1,1021.8,0.0,0.0,0.0,10,8,257,2.7,1,0
2020-01-07 00:00:00,4.2,0.6,4.4,70,95,7.8,3.4,1009.9,1020.5,0.0,0.0,0.0,10,9,304,2.9,19,0
2020-01-07 00:00:00,4.2,0.6,4.4,70,95,7.8,3.4,1009.9,1020.5,0.0,0.0,0.0,10,9,304,2.9,1,0
2020-01-07 01:00:00,4.3,0.6,4.5,70,95,7.8,3.5,1009.2,1019.8,0.0,0.0,0.0,10,7,348,3.2,19,0
2020-01-07 01:00:00,4.3,0.6,4.5,70,95,7.8,3.5,1009.2,1019.8,0.0,0.0,0.0,10,7,348,3.2,1,0
2020-01-07 02:00:00,4.4,0.6,5.1,70,95,7.9,3.6,1008.3,1018.9,0.0,0.0,0.0,10,8,521,3.3,19,0
2020-01-07 02:00:00,4.4,0.6,5.1,70,95,7.9,3.6,1008.3,1018.9,0.0,0.0,0.0,10,8,521,3.3,1,0
2020-01-07 03:00:00,4.6,2.1,4.5,70,95,8.0,3.8,1007.3,1017.9,0.0,0.0,0.0,10,7,522,3.5,19,0
2020-01-07 03:00:00,4.6,2.1,4.5,70,95,8.0,3.8,1007.3,1017.9,0.0,0.0,0.0,10,7,522,3.5,1,0
2020-01-07 04:00:00,5.1,2.1,2.9,70,95,8.3,4.3,1007.0,1017.6,0.0,0.0,0.0,10,9,531,3.8,19,0
2020-01-07 04:00:00,5.1,2.1,2.9,70,95,8.3,4.3,1007.0,1017.6,0.0,0.0,0.0,10,9,531,3.8,1,0
2020-01-07 05:00:00,5.3,2.1,3.1,90,95,8.4,4.5,1006.3,1016.9,0.0,0.0,0.0,10,9,535,4.0,19,0
2020-01-07 05:00:00,5.3,2.1,3.1,90,95,8.4,4.5,1006.3,1016.9,0.0,0.0,0.0,10,9,535,4.0,1,0
2020-01-07 06:00:00,5.5,7.4,3.3,70,95,8.5,4.7,1006.0,1016.6,0.0,0.0,0.0,10,8,698,4.2,1,3
2020-01-07 06:00:00,5.5,7.4,3.3,70,95,8.5,4.7,1006.0,1016.6,0.0,0.0,0.0,10,8,698,4.2,19,3
2020-01-07 07:00:00,5.6,7.4,3.4,90,95,8.6,4.8,1005.9,1016.5,0.0,0.0,0.0,10,6,552,4.3,1,6
2020-01-07 07:00:00,5.6,7.4,3.4,90,95,8.6,4.8,1005.9,1016.5,0.0,0.0,0.0,10,6,552,4.3,19,6
2020-01-07 08:00:00,5.6,7.4,3.8,70,95,8.6,4.8,1005.9,1016.5,0.0,0.0,0.0,10,7,570,4.4,19,12
2020-01-07 08:00:00,5.6,7.4,3.8,70,95,8.6,4.8,1005.9,1016.5,0.0,0.0,0.0,10,7,570,4.4,1,12
2020-01-07 09:00:00,5.8,6.5,3.6,90,94,8.7,4.9,1005.9,1016.5,0.0,0.01,0.0,10,6,994,4.7,19,12
2020-01-07 09:00:00,5.8,6.5,3.6,90,94,8.7,4.9,1005.9,1016.5,0.0,0.01,0.0,10,6,994,4.7,1,12
