,0
5224,1190004301
5225,1190004301
5226,1140046400
5227,1140046400
5228,1210056900
5229,1210056900
5230,1110043600
5231,1110043600
5232,1210011700
5233,1210011700
5234,1020011402
5235,1020011402
5236,1110004401
5237,1110004401
5238,1080030600
5239,1080030600
5240,1110010601
5241,1110010601
5242,1030026700
5243,1030026700
5244,1220002800
5245,1220002800
5246,1100018501
5247,1100018501
5248,1120001300
5249,1120001300
5250,1120064200
5251,1120064200
5252,1220003503
5253,1220003503
5254,1230057200
5255,1230057200
5256,1020000101
5257,1020000101
5258,1170026000
5259,1170026000
5260,1030011501
5261,1030011501
5262,1210052900
5263,1210052900
5264,1220034701
5265,1220034701
5266,1030000304
5267,1030000304
5268,1220025803
5269,1220025803
5270,1030000402
5271,1030000402
5272,1020042400
5273,1020042400
5274,1150070802
5275,1150070802
5276,1190020400
5277,1180116600
5278,1020049800
5279,1120013302
5280,1090012103
5281,1120013302
5282,1150437701
5283,1180033100
5284,1050011102
5285,1050000302
5286,1150057000
5287,1150082900
5288,1030004700
5289,1220102000
5290,1060005601
5291,1220005401
5292,1190001503
5293,1020017801
5294,1210009902
5295,1130003701
5296,1140278800
5297,1140059600
5298,1190000200
5299,1010004501
5300,1000006501
5301,1220018407
5302,1220021301
5303,1130093401
5304,1070012802
5305,1130015300
5306,1110013901
5307,1210027702
5308,1000001501
5309,1130001102
5310,1180075600
5311,1050001300
5312,1230034600
5313,1240000704
5314,1220001802
5315,1110001802
5316,1120001800
5317,1130000901
5318,1130042200
5319,1020000202
5320,1230003802
5321,1130000501
5322,1180019302
5323,1220026002
5324,1190020400
5325,1010020401
5326,1180130400
5327,1130007001
5328,1010014201
5329,1080008000
5330,1110001802
5331,1200010601
5332,1140010402
5333,1140010402
5334,1140010403
5335,1140055000
5336,1230032506
5337,1230032506
5338,1140055000
5339,1140010403
5340,1140016104
5341,1140016104
5342,1230430500
5343,1230430500
5344,1120013402
5345,1120013402
5346,1160003401
5347,1160003401
5348,1190000200
5349,1190000200
5350,1000008401
5351,1000008401
5352,1040000201
5353,1040000201
5354,1210025802
5355,1210025802
5356,1110008301
5357,1110008301
5358,1050001300
5359,1050001300
5360,1110013804
5361,1150110800
5362,1150110800
5363,1110013804
5364,1040000102
5365,1040000102
5366,1210009903
5367,1210009903
5368,1180101000
5369,1180101000
5370,1030012103
5371,1030012103
5372,1220005402
5373,1220005402
5374,1220034901
5375,1220034901
5376,1070018901
5377,1070018901
5378,1180033202
5379,1180033202
5380,1110013401
5381,1110013401
5382,1210010403
5383,1210010403
5384,1150045300
5385,1150045300
5386,1210002900
5387,1210002900
5388,1150106300
5389,1150106300
5390,2270058300
5391,2270058300
5392,1220025003
5393,1220025003
5394,1060006201
5395,1060006201
5396,1020001004
5397,1020001004
5398,1130001013
5399,1130001013
5400,1070005102
5401,1070005102
5402,1180035102
5403,1180035102
5404,1110006800
5405,1110006800
5406,1130006501
5407,1130006501
5408,1110006800
5409,1110006800
5410,1160035200
5411,1160035200
5412,1080011202
5413,1080011202
5414,1210178901
5415,1210178901
5416,1080011401
5417,1080011401
5418,1110008106
5419,1110008106
5420,1040000201
5421,1040000201
5422,1130090200
5423,1130090200
5424,1030001902
5425,1030001902
5426,1140051800
5427,1140051800
5428,1100000502
5429,1100000502
5430,1220026803
5431,1220026803
5432,1130090200
5433,1130090200
5434,1210008031
5435,1210008031
5436,1070046500
5437,1070046500
5438,1210025802
5439,1100006501
5440,1100006501
5441,1010003603
5442,1010003603
5443,1210026102
5444,1210026102
5445,1160276200
5446,1160276200
5447,1040017900
5448,1040017900
5449,1050060000
5450,1050060000
5451,1040006700
5452,1040006700
5453,1210006202
5454,1210006202
5455,1070017403
5456,1070017403
5457,1220021203
5458,1220021203
5459,1220099500
5460,1220099500
5461,1070002102
5462,1070004500
5463,1070004500
5464,1070050400
5465,1070050400
5466,1150003100
5467,1150003100
5468,1010051300
5469,1010051300
5470,1030021100
5471,1030021100
5472,1010000102
5473,1010000102
5474,1000048100
5475,1000048100
5476,1120006201
5477,1120006201
5478,1220001803
5479,1220001803
5480,1020001301
5481,1020001301
5482,1240003600
5483,1240003600
5484,1040002102
5485,1040002102
5486,1130002302
5487,1130002302
5488,1180096900
5489,1180096900
5490,1110084700
5491,1110084700
5492,1180089000
5493,1180089000
5494,1090008503
5495,1090008503
5496,1210004500
5497,1210004500
5498,1100011203
5499,1100011203
5500,1210006202
5501,1210006202
5502,1220345901
5503,1220345901
5504,1150043100
5505,1150043100
5506,1220001300
5507,1220001300
5508,1220002901
5509,1220002901
5510,1230004401
5511,1230004401
5512,1150002303
5513,1150002303
5514,1190038900
5515,1190038900
5516,1000007404
5517,1000007404
5518,1210044600
5519,1230007702
5520,1230007702
5521,1130006501
5522,1130006501
5523,1160013303
5524,1160013303
5525,1110001802
5526,1120005102
5527,1120005102
5528,1220026203
5529,1220026203
5530,1240008101
5531,1240008101
5532,1220096400
5533,1220096400
5534,1170000504
5535,1170000504
5536,1130052100
5537,1130052100
5538,1220342800
5539,1220342800
5540,1130052100
5541,1130052100
5542,1130067500
5543,1130067500
5544,1130067500
5545,1130067500
5546,1210058000
5547,1210058000
5548,1210004200
5549,1210004200
5550,1220343000
5551,1220343000
5552,1060002404
5553,1060002404
5554,1080005104
5555,1080005104
5556,1150070700
5557,1150070700
5558,1120010504
5559,1120010504
5560,1210005001
5561,1210005001
5562,1080009402
5563,1080009402
5564,1190000101
5565,1190000101
5566,1030025300
5567,1030025300
5568,1230030003
5569,1230030003
5570,1160024100
5571,1160024100
5572,1220040902
5573,1030001800
5574,1220040902
5575,1030001800
5576,1230025802
5577,1230025802
5578,1150002303
5579,1150002303
5580,1150082400
5581,1150082400
5582,1220105100
5583,1220105100
5584,1020000601
5585,1020000601
5586,1230025401
5587,1230025401
5588,1120010001
5589,1120010001
5590,1230093300
5591,1230093300
5592,1150004502
5593,1150004502
5594,1230025701
5595,1230025701
5596,1180013900
5597,1180013900
5598,1130001902
5599,1130001902
5600,1240014802
5601,1240014802
5602,1100000503
5603,1100000503
5604,1100003401
5605,1100003401
5606,1100063200
5607,1100063200
5608,1220055700
5609,1220055700
5610,1220012903
5611,1220012903
5612,1240043700
5613,1240043700
5614,1020001004
5615,1020001004
5616,1020006602
5617,1020006602
5618,1120010606
5619,1120010606
5620,1120000305
5621,1120000305
5622,1180003800
5623,1180003800
5624,1120000404
5625,1120000404
5626,1140280701
5627,1140280701
5628,1220022605
5629,1220022605
5630,1140281401
5631,1140281401
5632,1210072100
5633,1210072100
5634,1120002100
5635,1120002100
5636,1130006202
5637,1130006202
5638,1210025301
5639,1210025301
5640,1180018102
5641,1180018102
5642,1040012100
5643,1040012100
5644,1010019101
5645,1010019101
5646,1010008202
5647,1010008202
5648,1220343000
5649,1220343000
5650,1110006702
5651,1110006702
5652,1050010602
5653,1050010602
5654,1000032800
5655,1000032800
5656,1000026800
5657,1000026800
5658,1110009101
5659,1110009101
5660,1230022502
5661,1230022502
5662,1170029800
5663,1170029800
5664,1110088301
5665,1110088301
5666,1210048400
5667,1210048400
5668,1110008902
5669,1110008902
5670,1220034203
5671,1220034203
5672,1230020300
5673,1230020300
5674,1230002901
5675,1230002901
5676,1130000901
5677,1130000901
5678,1220004302
5679,1220004302
5680,1210062500
5681,1210062500
5682,1110020100
5683,1110020100
5684,1000020701
5685,1000020701
5686,1010014800
5687,1010014800
5688,1220002902
5689,1220002902
5690,1130000304
5691,1130000304
5692,1130034300
5693,1130034300
5694,1240039400
5695,1150004501
5696,1150004501
5697,1240039400
5698,1090006602
5699,1090006602
5700,1150002401
5701,1150002401
5702,1060058300
5703,1060058300
5704,1130085500
5705,1130085500
5706,1220060302
5707,1220060302
5708,1230030100
5709,1230030100
5710,1170009602
5711,1170009602
5712,1100177401
5713,1100177401
5714,1070007701
5715,1070007701
5716,1070007703
5717,1070007703
5718,1060013002
5719,1060013002
5720,1030001800
5721,1030001800
5722,1230040800
5723,1230040800
5724,1220005601
5725,1220005601
5726,1160015904
5727,1160015904
5728,1130002002
5729,1130002002
5730,1220001400
5731,1220001400
5732,1180004102
5733,1180004102
5734,1040001403
5735,1040001403
5736,1240217600
5737,1240217600
5738,1210012000
5739,1120001800
5740,1120001800
5741,1210012000
5742,1130000901
5743,1130000901
5744,1130093401
5745,1130093401
5746,1190028900
5747,1190028900
5748,1220097300
5749,1020011502
5750,1220097300
5751,1020011502
5752,1210024502
5753,1210024502
5754,1140280101
5755,1140280101
5756,1190007003
5757,1190007003
5758,1210024303
5759,1000013501
5760,1000013501
5761,1210024303
5762,1020010903
5763,1020010903
5764,1140010303
5765,1140010303
5766,1070000600
5767,1070000600
5768,1140010303
5769,1140010303
5770,1050001600
5771,1140016104
5772,1140016104
5773,1050001600
5774,1140015903
5775,1140015903
5776,1130002303
5777,1130002303
5778,1150000601
5779,1160067300
5780,1160067300
5781,1150000601
5782,1210027204
5783,1210027204
5784,1130001710
5785,1130001710
5786,1200004300
5787,1200004300
5788,1190004503
5789,1190004503
5790,1050044500
5791,1050044500
5792,1000002201
5793,1000002201
5794,1000047100
5795,1000047100
5796,1210059700
5797,1070018702
5798,1070018702
5799,1130063800
5800,1130063800
5801,1210009802
5802,1210009802
5803,1180090400
5804,1180090400
5805,1050006700
5806,1050006700
5807,1230033902
5808,1230033902
5809,1070039700
5810,1070039700
5811,1240023000
5812,1240023000
5813,1180025801
5814,1180025801
5815,1240000803
5816,1240000803
5817,1120027500
5818,1120027500
5819,1100028703
5820,1100028703
5821,1000040500
5822,1000040500
5823,1110087901
5824,1110087901
5825,1240000804
5826,1240000804
5827,1220341500
5828,1220341500
5829,1220005401
5830,1220005401
5831,1100018601
5832,1100018601
5833,1220062702
5834,1220062702
5835,1220005401
5836,1220005401
5837,1020010800
5838,1020010800
5839,1000029200
5840,1000029200
5841,1210007202
5842,1210007202
5843,1020038200
5844,1140040501
5845,1020038200
5846,1140040501
5847,1070004103
5848,1070004103
5849,1140068200
5850,1140068200
5851,1020000101
5852,1020000101
5853,1000011601
5854,1000011601
5855,1220005402
5856,1220005402
5857,1070009602
5858,1070009602
5859,1040040200
5860,1040040200
5861,1030001902
5862,1030001902
5863,1130020503
5864,1130020503
5865,1180075300
5866,1180075300
5867,1180075300
5868,1180075300
5869,1190045400
5870,1190045400
5871,1230086800
5872,1040017500
5873,1040017500
5874,1230086800
5875,1000040500
5876,1000040500
5877,1010003901
5878,1010003901
5879,1080007202
5880,1080007202
5881,1000008601
5882,1000008601
5883,1130034800
5884,1130034800
5885,1040000201
5886,1040000201
5887,1220028802
5888,1220028802
5889,1130022101
5890,1130022101
5891,1050011501
5892,1050011501
5893,1190000200
5894,1130022101
5895,1130022101
5896,1150022400
5897,1150022400
5898,1130023001
5899,1130023001
5900,1000017902
5901,1000017902
5902,1230039100
5903,1230039100
5904,1150004502
5905,1150004502
5906,1130036400
5907,1130036400
5908,1040042400
5909,1040042400
5910,1130034900
5911,1130034900
5912,1140039200
5913,1140039200
5914,1000007701
5915,1000007701
5916,1060005601
5917,1210004802
5918,1210004802
5919,1060005601
5920,1000006902
5921,1000006902
5922,1060019101
5923,1060019101
5924,1180107000
5925,1180107000
5926,1180108300
5927,1180108300
5928,1110012101
5929,1110012101
5930,1110089301
5931,1110089301
5932,1150002301
5933,1150002301
5934,1000000501
5935,1000000501
5936,1210005304
5937,1210005304
5938,1000000601
5939,1000000601
5940,1180028000
5941,1180028000
5942,1030011501
5943,1030011501
5944,1130001902
5945,1130001902
5946,1070002301
5947,1070002301
5948,1050001102
5949,1050001102
5950,1230013303
5951,1230013303
5952,1020001305
5953,1020001305
5954,1200009904
5955,1200009904
5956,1130003900
5957,1130003900
5958,1230087800
5959,1230087800
5960,1120004802
5961,1120004802
5962,1180004000
5963,1180004000
5964,1220000402
5965,1220000402
5966,1160000700
5967,1160000700
5968,1160004403
5969,1160004403
5970,1240005903
5971,1240005903
5972,1110013201
5973,1110013201
5974,1130003803
5975,1130003803
5976,1010018100
5977,1010018100
5978,1070028600
5979,1070028600
5980,1030001100
5981,1030001100
5982,1210026602
5983,1210026602
5984,1200009902
5985,1200009902
5986,1200008002
5987,1200008002
5988,1020000403
5989,1020000403
5990,1200011601
5991,1200011601
5992,1240008201
5993,1240008201
5994,1240010102
5995,1240010102
5996,1220061200
5997,1220061200
5998,1130002601
5999,1130002601
6000,1100006506
6001,1100006506
6002,1200003301
6003,1200003301
6004,1020001304
6005,1020001304
6006,1130003703
6007,1130003703
6008,1070009602
6009,1070009602
6010,1010053400
6011,1010053400
6012,1220005502
6013,1100016500
6014,1100016500
6015,1220005502
6016,1220005502
6017,1220005502
6018,1220005401
6019,1220005401
6020,1010003702
6021,1010003702
6022,1020000201
6023,1020000201
6024,1240055101
6025,1240055101
6026,1080003402
6027,1080003402
6028,1080002901
6029,1080002901
6030,1100054800
6031,1100054800
6032,1070009602
6033,1070009602
6034,1080009801
6035,1080009801
6036,1220348301
6037,1220348301
6038,1080014402
6039,1080014402
6040,1170018000
6041,1170018000
6042,1210064000
6043,1210064000
6044,1160056200
6045,1160056200
6046,1220058300
6047,1220058300
6048,1220005401
6049,1220005401
6050,1220001702
6051,1220001702
6052,1220330900
6053,1220330900
6054,1130000404
6055,1130000404
6056,1220005100
6057,1220005100
6058,1100005707
6059,1100005707
6060,1210025502
6061,1210025502
6062,1040017500
6063,1040017500
6064,1120015200
6065,1120015200
6066,1180005000
6067,1180005000
6068,1210005200
6069,1210005200
6070,1010015801
6071,1010015801
6072,1130094301
6073,1130094301
6074,1110003900
6075,1110003900
6076,1130000405
6077,1130000405
6078,1220004802
6079,1220004802
6080,1240229601
6081,1240229601
6082,1140284401
6083,1140284401
6084,1210003000
6085,1210003000
6086,1230016401
6087,1230016401
6088,1160007905
6089,1160007905
6090,1070014101
6091,1070014101
6092,1230035502
6093,1230035502
6094,1120000600
6095,1120000600
6096,1180019203
6097,1180019203
6098,1220345901
6099,1220345901
6100,1060006101
6101,1060006101
6102,1020012501
6103,1020012501
6104,1210030701
6105,1210030701
6106,1060066700
6107,1060066700
6108,1210004500
6109,1210004500
6110,1050022700
6111,1050022700
6112,1020000101
6113,1020000101
6114,1020000101
6115,1020000101
6116,1020021001
6117,1020021001
6118,1100058400
6119,1100058400
6120,1150060200
6121,1150060200
6122,1190000101
6123,1190000101
6124,1020000201
6125,1020000201
6126,1100011103
6127,1100011103
6128,1030000402
6129,1030000402
6130,1110008205
6131,1210037200
6132,1210037200
6133,1000010701
6134,1000010701
6135,1150001301
6136,1150001301
6137,1080008200
6138,1080008200
6139,1110001802
6140,1110001802
6141,1230092900
6142,1230092900
6143,1220033103
6144,1220033103
6145,1180119201
6146,1070013401
6147,1070013401
6148,1030000402
6149,1030000402
6150,1130033200
6151,1130001013
6152,1130001013
6153,1130033200
6154,1030016402
6155,1030016402
6156,1220016304
6157,1220016304
6158,1180001302
6159,1180001302
6160,1130040000
6161,1220000402
6162,1220000402
6163,1020001403
6164,1020001403
6165,1240003600
6166,1240003600
6167,1210011201
6168,1210011201
6169,1210054100
6170,1210054100
6171,1070000100
6172,1070013301
6173,1070013301
6174,1130002602
6175,1130002602
6176,1020002901
6177,1020002901
6178,1120001700
6179,1120001700
6180,1140024102
6181,1140024102
6182,1130052600
6183,1130052600
6184,1020000201
6185,1020000201
6186,1200052401
6187,1200052401
6188,1030066801
6189,1030066801
6190,1220003302
6191,1220003302
6192,1220036602
6193,1220036602
6194,1190045400
6195,1190045400
6196,1190000101
6197,1190000101
6198,1210005301
6199,1210005301
6200,1040001502
6201,1040001502
6202,1230003900
6203,1230003900
6204,1220001803
6205,1220001803
6206,1000026700
6207,1000026700
6208,1140011400
6209,1140011400
6210,1140017101
6211,1140017101
6212,1140010403
6213,1140010403
6214,1140007401
6215,1140007401
6216,1040031100
6217,1040031100
6218,1220027203
6219,1220027203
6220,1040000201
6221,1040000201
6222,1000012800
6223,1000012800
6224,1220005502
6225,1220005502
6226,1100054400
6227,1100054400
6228,1080007401
6229,1080007401
6230,1110013802
6231,1110089201
6232,1090047801
6233,1090047801
6234,1110089201
6235,1210010903
6236,1210010903
6237,1110001603
6238,1110001603
6239,1220343000
6240,1220343000
6241,1000015401
6242,1000015401
6243,1220027801
6244,1220027801
6245,1220231900
6246,1220231900
6247,1180133101
6248,1180133101
6249,1110034200
6250,1110034200
6251,1040000502
6252,1040000502
6253,1220025103
6254,1220025103
6255,1040018800
6256,1040018800
6257,1120013302
6258,1120013302
6259,1020011301
6260,1020011301
6261,1210037200
6262,1210037200
6263,1020003001
6264,1220029104
6265,1220029104
6266,1060011800
6267,1060011800
6268,1020000101
6269,1020000101
6270,1100177401
6271,1100177401
6272,1220101600
6273,1220101600
6274,1150019902
6275,1150019902
6276,1180025102
6277,1180025102
6278,1100177301
6279,1100177301
6280,1130003402
6281,1130003402
6282,1170029700
6283,1170029700
6284,1060022300
6285,1060022300
6286,1210024903
6287,1210024903
6288,1070012002
6289,1070012002
6290,1210030002
6291,1210030002
6292,1230003601
6293,1230003601
6294,1030022100
6295,1030022100
6296,1020031500
6297,1020031500
6298,1010004301
6299,1010004301
6300,1090010402
6301,1090010402
6302,1210062700
6303,1210062700
6304,1000048200
6305,1000048200
6306,1130000601
6307,1130000601
6308,1150082400
6309,1150082400
6310,1030063800
6311,1030063800
6312,1180019002
6313,1180019002
6314,1130000902
6315,1130016102
6316,1130000902
6317,1130016102
6318,1080002401
6319,1080002401
6320,1180010501
6321,1180010501
6322,1120000406
6323,1120000406
6324,1180033201
6325,1180033201
6326,1180031502
6327,1180031502
6328,1010016602
6329,1010016602
6330,1060006201
6331,1060006201
6332,1210026705
6333,1210026705
6334,1030022200
6335,1030022200
6336,1130062900
6337,1130062900
6338,1130023804
6339,1130023804
6340,1220005401
6341,1220005401
6342,1080002801
6343,1080002801
6344,1220028102
6345,1220028102
6346,1210021102
6347,1210021102
6348,1170011800
6349,1170011800
6350,1010003501
6351,1010003501
6352,1010016300
6353,1010016300
6354,1080005104
6355,1080005104
6356,1080011201
6357,1080011201
6358,1030016402
6359,1030001800
6360,1030001800
6361,1030016402
6362,1230451301
6363,1230451301
6364,1030000304
6365,1030000304
6366,1030002701
6367,1030002701
6368,1030014002
6369,1030014002
6370,1180091000
6371,1180091000
6372,1180116503
6373,1180116503
6374,1070014005
6375,1070014005
6376,1150041600
6377,1150041600
6378,1200005800
6379,1200005800
6380,1230009901
6381,1230009901
6382,1210025402
6383,1210025402
6384,1230002504
6385,1230002504
6386,1180036501
6387,1030007904
6388,1180036501
6389,1010022800
6390,1010022800
6391,1180036501
6392,1180036501
6393,1030000302
6394,1030000302
6395,1140046300
6396,1140046300
6397,1160001605
6398,1160001605
6399,1110039400
6400,1110039400
6401,1240039600
6402,1240039600
6403,1010034900
6404,1010034900
6405,1040025800
6406,1040025800
6407,1130017203
6408,1130017203
6409,1070007403
6410,1070007403
6411,1070011402
6412,1070011402
6413,1070012402
6414,1070012402
6415,1220005701
6416,1220005701
6417,1220005701
6418,1220005701
6419,1120002100
6420,1120002100
6421,1120033300
6422,1120033300
6423,1220342600
6424,1220342600
6425,1060002302
6426,1060002302
6427,1130062900
6428,1130062900
6429,1030004201
6430,1030004201
6431,1220025003
6432,1220025003
6433,1030003503
6434,1030003503
6435,1200029701
6436,1200029701
6437,1050007404
6438,1050007404
6439,1030002801
6440,1030002801
6441,1180119800
6442,1180119800
6443,1120001300
6444,1120001300
6445,1030001902
6446,1030001902
6447,1210004802
6448,1210004802
6449,1020012002
6450,1020012002
6451,1110001603
6452,1110001603
6453,1240225000
6454,1240225000
6455,1130002303
6456,1130002303
6457,1030002002
6458,1030002002
6459,1060024600
6460,1060024600
6461,1010015904
6462,1010015904
6463,1240004800
6464,1240004800
6465,1100000301
6466,1070003903
6467,1070003903
6468,1180024900
6469,1180024900
6470,1000005301
6471,1000005301
6472,1110088301
6473,1110088301
6474,1120013601
6475,1120013601
6476,1130013604
6477,1130013604
6478,1150009400
6479,1150009400
6480,1120010604
6481,1120010604
6482,1040014301
6483,1040014301
6484,1100177601
6485,1100177601
6486,1060000403
6487,1060000403
6488,1220005701
6489,1220005701
6490,1210010101
6491,1210010101
6492,1220016304
6493,1220016304
6494,1210033500
6495,1210033500
6496,1100084600
6497,1100084600
6498,1220028803
6499,1220028803
6500,1010051500
6501,1010051500
6502,1160041900
6503,1160041900
6504,1040000201
6505,1040000201
6506,1210026705
6507,1210026705
6508,1180004102
6509,1180004102
6510,1080004406
6511,1080004406
6512,1200004701
6513,1200004701
6514,1110004000
6515,1110004000
6516,1130004202
6517,1130004202
6518,1130052300
6519,1130052300
6520,1220005502
6521,1220005502
6522,1190000200
6523,1110005000
6524,1110005000
6525,1190000200
6526,1220032605
6527,1220032605
6528,1180118300
6529,1180118300
6530,1130006804
6531,1130006804
6532,1140029200
6533,1140029200
6534,1180118300
6535,1180118300
6536,1130006804
6537,1130006804
6538,1150002303
6539,1150002303
6540,1220341500
6541,1220341500
6542,1200050000
6543,1200050000
6544,1020000601
6545,1020000601
6546,1230018503
6547,1230018503
6548,1140054400
6549,1220005401
6550,1220005401
6551,1140054400
6552,1150003100
6553,1150003100
6554,1020000902
6555,1020000902
6556,1150097200
6557,1150097200
6558,1000011602
6559,1000011602
6560,1240225100
6561,1240225100
6562,1210023904
6563,1210023904
6564,1240002600
6565,1240002600
6566,1110001603
6567,1110001603
6568,1020027800
6569,1020027800
6570,1100001602
6571,1160007505
6572,1160007505
6573,1100001602
6574,1100001700
6575,1100001700
6576,1020000902
6577,1020000902
6578,1020005800
6579,1020005800
6580,1020000101
6581,1020000101
6582,1040000201
6583,1040000201
6584,1130090100
6585,1130090100
6586,1240055101
6587,1240055101
6588,1240004500
6589,1230087800
6590,1230087800
6591,1240004500
6592,1100063900
6593,1100063900
6594,1130001902
6595,1130001902
6596,1030021700
6597,1030021700
6598,1150011002
6599,1150011002
6600,1200006902
6601,1200006902
6602,1190041800
6603,1030021800
6604,1030021800
6605,1080005201
6606,1080005201
6607,1210013202
6608,1210013202
6609,1170003006
6610,1170003006
6611,1180004102
6612,1180004102
6613,1110088201
6614,1110088201
6615,1070000200
6616,1070000200
6617,1110023900
6618,1110023900
6619,1010025800
6620,1010025800
6621,1180115600
6622,1180115600
6623,1120030800
6624,1070048700
6625,1070048700
6626,1210006603
6627,1210006603
6628,1180109700
6629,1180109700
6630,1210026501
6631,1210026501
6632,1020000104
6633,1020000104
6634,1110038300
6635,1110038300
6636,1230037300
6637,1230037300
6638,1130006903
6639,1130006903
6640,1070000200
6641,1070000200
6642,1220033104
6643,1220033104
6644,1210022202
6645,1210022202
6646,1180131500
6647,1180131500
6648,1190044200
6649,1030028600
6650,1030028600
6651,1190044200
6652,1210004902
6653,1210004902
6654,1070000200
6655,1070000200
6656,1030001800
6657,1030001800
6658,1240004001
6659,1240004001
6660,1240003502
6661,1240003502
6662,1180001601
6663,1180001601
6664,1030065700
6665,1050013000
6666,1110088901
6667,1070055100
6668,1150002402
6669,1220027402
6670,1030049500
6671,1030049500
6672,1070042700
6673,1070042700
6674,1160002808
6675,1160002808
6676,1230037300
6677,1230037300
6678,1210004703
6679,1210004703
6680,1130002602
6681,1130002602
6682,1230042000
6683,1230042000
6684,1010008602
6685,1010008602
6686,1240055003
6687,1240055003
6688,1180118300
6689,1180118300
6690,1020000101
6691,1020000101
6692,1060000802
6693,1060000802
6694,1140065400
6695,1140065400
6696,1140282001
6697,1140017101
6698,1140017101
6699,1140282001
6700,1140060100
6701,1140060100
6702,1050008404
6703,1050008404
6704,1240005904
6705,1240005904
6706,1030000304
6707,1030000304
6708,1020012200
6709,1020012200
6710,1190000101
6711,1220005401
6712,1220005401
6713,1000002201
6714,1000002201
6715,1150431800
6716,1150431800
6717,1000006200
6718,1000006200
6719,1130005802
6720,1130005802
6721,1200026600
6722,1200026600
6723,1040022200
6724,1040022200
6725,1040023900
6726,1180090400
6727,1180090400
6728,1040023900
6729,1180037202
6730,1180037202
6731,1210041500
6732,1210041500
6733,1010001603
6734,1010001603
6735,1210024402
6736,1210024402
6737,1190035500
6738,1190035500
6739,1240049000
6740,1240049000
6741,1110001802
6742,1110001802
6743,1200004801
6744,1200004801
6745,1020000501
6746,1020000501
6747,1030019201
6748,1030019201
6749,1180035702
6750,1180035702
6751,1000048200
6752,1000048200
6753,1080002701
6754,1080002701
6755,1210071400
6756,1210071400
6757,1210002002
6758,1210002002
6759,1100000601
6760,1100000601
6761,1050058000
6762,1050058000
6763,1010018501
6764,1010018501
6765,1220036102
6766,1220036102
6767,1030046900
6768,1220014402
6769,1000015403
6770,1000015403
6771,1220014402
6772,1230034600
6773,1230034600
6774,1190000101
6775,1190000101
6776,1060001202
6777,1060001202
6778,1230449701
6779,1230449701
6780,1210002900
6781,1210002900
6782,1010009902
6783,1010009902
6784,1130057100
6785,1060061900
6786,1060061900
6787,1130057100
6788,1220024902
6789,1220024902
6790,1030002400
6791,1030002400
6792,1210007903
6793,1210007903
6794,1130055600
6795,1130055600
6796,1220024101
6797,1220024101
6798,1230037801
6799,1230037801
6800,1000015903
6801,1000015903
6802,1190000200
6803,1190000200
6804,1070000100
6805,1210005402
6806,1210005402
6807,1220105900
6808,1220105900
6809,1120012805
6810,1120012805
6811,1070009201
6812,1070009201
6813,1210052900
6814,1210052900
6815,1170044901
6816,1130034300
6817,1210005403
6818,1210004200
6819,1190035600
6820,1220005701
6821,1060027000
6822,1010018601
6823,1010018601
6824,1130045800
6825,1130045800
6826,1070075200
6827,1070075200
6828,1100178101
6829,1100178101
6830,1100004201
6831,1100004201
6832,1210030205
6833,1210030205
6834,1230025702
6835,1230025702
6836,1230025702
6837,1230025702
6838,1210005301
6839,1210005301
6840,1130036400
6841,1040001501
6842,1040001501
6843,1000013602
6844,1000013602
6845,1140024203
6846,1140024203
6847,1140282101
6848,1140282101
6849,1230005303
6850,1230005303
6851,1130046800
6852,1130046800
6853,1210065600
6854,1150435800
6855,1150435800
6856,1230037200
6857,1230037200
6858,1130088800
6859,1130088800
6860,1130001102
6861,1130001102
6862,1000007501
6863,1000007501
6864,1190000101
6865,1190000101
6866,1000015101
6867,1000015101
6868,1020032600
6869,1020032600
6870,1090003700
6871,1090003700
6872,1040045201
6873,1040045201
6874,1080011802
6875,1080011802
6876,1230025702
6877,1230025702
6878,1220005601
6879,1220005601
6880,1180097800
6881,1180097800
6882,1110000802
6883,1110000802
6884,1110010601
6885,1110010601
6886,1110008604
6887,1110008604
6888,1130016102
6889,1130016102
6890,1220030901
6891,1220030901
6892,1050001300
6893,1220342600
6894,1220342600
6895,1050001300
6896,1210002002
6897,1210002002
6898,1120013104
6899,1120013104
6900,1040020000
6901,1040020000
6902,1160036800
6903,1160036800
6904,1110011700
6905,1110011700
6906,1130002201
6907,1130002201
6908,1140066000
6909,1140066000
6910,1210007903
6911,1210007903
6912,1140024203
6913,1140024203
6914,1170004302
6915,1170004302
6916,1230002002
6917,1230002002
6918,1000021801
6919,1000021801
6920,1020018700
6921,1020018700
6922,1150069100
6923,1150069100
6924,1020018700
6925,1020018700
6926,1160086500
6927,1160086500
6928,1210003000
6929,1210003000
6930,1000047200
6931,1000047200
6932,1030003603
6933,1030003603
6934,1190002902
6935,1190002902
6936,1030020700
6937,1030020700
6938,1150416301
6939,1150416301
6940,1130000901
6941,1130000901
6942,1130000304
6943,1130000304
6944,1030001800
6945,1030001800
6946,1070002801
6947,1070002801
6948,1020001302
6949,1020001302
6950,1220017101
6951,1020041000
6952,1020041000
6953,1220017101
6954,1130030100
6955,1130030100
6956,1170002901
6957,1170002901
6958,1210004500
6959,1210004500
6960,1120002201
6961,1120002201
6962,1210064000
6963,1210064000
6964,1230059500
6965,1230059500
6966,1210013204
6967,1220005502
6968,1220005502
6969,1210011700
6970,1210005001
6971,1210005001
6972,1210011700
